Frame_Size, 640, 480
0, 0, 0.7601708769798279, 0.4685956835746765, -0.27067136764526367, 0.9987335801124573
0, 1, 0.7801243662834167, 0.4385302662849426, -0.24130669236183167, 0.9977408647537231
0, 2, 0.7883422374725342, 0.4400935173034668, -0.24146012961864471, 0.9984650611877441
0, 3, 0.7953749895095825, 0.4421161413192749, -0.24159491062164307, 0.9984643459320068
0, 4, 0.7543797492980957, 0.4370179772377014, -0.2379133403301239, 0.9973835349082947
0, 5, 0.7462024688720703, 0.4374068081378937, -0.2380126714706421, 0.9977154731750488
0, 6, 0.7390451431274414, 0.4381900429725647, -0.2383069545030594, 0.9975404739379883
0, 7, 0.8054205179214478, 0.4617001712322235, -0.059570424258708954, 0.9987266659736633
0, 8, 0.7339300513267517, 0.4554364085197449, -0.04014572128653526, 0.9967941641807556
0, 9, 0.7750950455665588, 0.4987347424030304, -0.19961592555046082, 0.9982753992080688
0, 10, 0.7457221150398254, 0.49683624505996704, -0.19419002532958984, 0.996347963809967
0, 11, 0.8689020276069641, 0.635981559753418, 0.026483571156859398, 0.9945358037948608
0, 12, 0.6600552201271057, 0.6108312010765076, 0.060927510261535645, 0.9845991134643555
0, 13, 0.921385645866394, 0.8579591512680054, -0.006283151917159557, 0.8982791900634766
0, 14, 0.6375582218170166, 0.7938252687454224, 0.007835352793335915, 0.27726051211357117
0, 15, 0.8431757092475891, 0.9874932169914246, -0.1382843255996704, 0.5549139976501465
0, 16, 0.6889914870262146, 0.8164133429527283, -0.20545902848243713, 0.1258038431406021
0, 17, 0.8275163769721985, 1.0351144075393677, -0.18466566503047943, 0.4620339870452881
0, 18, 0.7031295299530029, 0.8442006707191467, -0.2536589801311493, 0.1505831778049469
0, 19, 0.8063480257987976, 1.015091896057129, -0.195945143699646, 0.5015042424201965
0, 20, 0.7031643986701965, 0.8143165707588196, -0.27946239709854126, 0.1706901639699936
0, 21, 0.806501030921936, 0.9931164979934692, -0.14450088143348694, 0.4979761838912964
0, 22, 0.7027208805084229, 0.8078358769416809, -0.2216797173023224, 0.17833833396434784
0, 23, 0.8055203557014465, 1.0071275234222412, -0.020694630220532417, 0.6904913187026978
0, 24, 0.6866680979728699, 0.9842933416366577, 0.02180292084813118, 0.8409368395805359
0, 25, 0.7838051319122314, 1.072304129600525, -0.24039673805236816, 0.7469497919082642
0, 26, 0.6424692273139954, 1.0628223419189453, -0.38180896639823914, 0.85590660572052
0, 27, 0.7473794221878052, 1.4126720428466797, -0.06561912596225739, 0.37042954564094543
0, 28, 0.6574928760528564, 1.4222161769866943, -0.2031542956829071, 0.32379528880119324
0, 29, 0.7414324283599854, 1.45844566822052, -0.05903921276330948, 0.29256170988082886
0, 30, 0.6633565425872803, 1.4660992622375488, -0.191207155585289, 0.3163617253303528
0, 31, 0.7269740104675293, 1.5128538608551025, -0.27849313616752625, 0.2102850377559662
0, 32, 0.6509878635406494, 1.5358973741531372, -0.4061501920223236, 0.2088337540626526
1, 0, 0.7615358829498291, 0.463436484336853, -0.3221670985221863, 0.9997754693031311
1, 1, 0.7806078195571899, 0.43559807538986206, -0.2894212007522583, 0.9995230436325073
1, 2, 0.7893677949905396, 0.437393456697464, -0.28957438468933105, 0.9996882677078247
1, 3, 0.7967907190322876, 0.43968600034713745, -0.2896898686885834, 0.9996535778045654
1, 4, 0.7536994814872742, 0.4339262843132019, -0.2902386784553528, 0.9994552731513977
1, 5, 0.7453941106796265, 0.4344385862350464, -0.29032865166664124, 0.9995691180229187
1, 6, 0.7381525039672852, 0.435250461101532, -0.2906154990196228, 0.9995019435882568
1, 7, 0.8089154958724976, 0.4619057774543762, -0.10129795968532562, 0.9996997117996216
1, 8, 0.7317566871643066, 0.4524223208427429, -0.10160039365291595, 0.999445378780365
1, 9, 0.7780680060386658, 0.49609529972076416, -0.24962635338306427, 0.999626636505127
1, 10, 0.7465581297874451, 0.49321964383125305, -0.2503198981285095, 0.999255359172821
1, 11, 0.8696998357772827, 0.6399401426315308, -0.0035318757873028517, 0.9967310428619385
1, 12, 0.6573869585990906, 0.6163947582244873, 0.03140435367822647, 0.9904921650886536
1, 13, 0.9215108752250671, 0.8609225749969482, 0.03561047092080116, 0.8815885782241821
1, 14, 0.6309342384338379, 0.804216206073761, 0.09049972891807556, 0.23911787569522858
1, 15, 0.8400388956069946, 0.9908111095428467, -0.08463066816329956, 0.4671989679336548
1, 16, 0.6524912714958191, 0.8546892404556274, -0.055918704718351364, 0.06621795892715454
1, 17, 0.8291102647781372, 1.0457303524017334, -0.1257474273443222, 0.39581626653671265
1, 18, 0.6593316793441772, 0.8902122974395752, -0.09176144003868103, 0.08984176814556122
1, 19, 0.806113064289093, 1.0244368314743042, -0.14501336216926575, 0.4498746395111084
1, 20, 0.6617987751960754, 0.8661487102508545, -0.13153836131095886, 0.10648167878389359
1, 21, 0.7962571382522583, 0.973150372505188, -0.09339063614606857, 0.4417843222618103
1, 22, 0.6645746231079102, 0.8542905449867249, -0.07538561522960663, 0.114033043384552
1, 23, 0.7860996127128601, 0.9909055233001709, -0.04044074937701225, 0.5064793825149536
1, 24, 0.6778630018234253, 0.9853766560554504, 0.04168752580881119, 0.6958704590797424
1, 25, 0.7717576622962952, 1.094513177871704, -0.27158987522125244, 0.566942036151886
1, 26, 0.6120316982269287, 1.0986077785491943, -0.36857444047927856, 0.7380381226539612
1, 27, 0.7386283874511719, 1.4298665523529053, -0.06944125890731812, 0.20027610659599304
1, 28, 0.633853018283844, 1.4390443563461304, -0.18049652874469757, 0.17303505539894104
1, 29, 0.7366884350776672, 1.4766122102737427, -0.06162823364138603, 0.17242197692394257
1, 30, 0.6429814696311951, 1.4784928560256958, -0.16882140934467316, 0.20201973617076874
1, 31, 0.7087144255638123, 1.5292487144470215, -0.29061371088027954, 0.12732209265232086
1, 32, 0.6214836835861206, 1.5563918352127075, -0.3918839991092682, 0.1228654757142067
2, 0, 0.7553107738494873, 0.46657970547676086, -0.19917935132980347, 0.9996404647827148
2, 1, 0.775844156742096, 0.43792569637298584, -0.16606557369232178, 0.9994219541549683
2, 2, 0.7851908206939697, 0.43920809030532837, -0.16613006591796875, 0.9995967745780945
2, 3, 0.7930312156677246, 0.44109874963760376, -0.1662568300962448, 0.9996083378791809
2, 4, 0.7472435832023621, 0.4366251230239868, -0.15923026204109192, 0.9991644620895386
2, 5, 0.7387229204177856, 0.4369547665119171, -0.15928035974502563, 0.9992409944534302
2, 6, 0.7316449284553528, 0.43772003054618835, -0.15944699943065643, 0.9991705417633057
2, 7, 0.8064541816711426, 0.4607387185096741, -0.0005425356212072074, 0.9997281432151794
2, 8, 0.7259982824325562, 0.45286595821380615, 0.031085681170225143, 0.998670220375061
2, 9, 0.7721335291862488, 0.49955546855926514, -0.13848140835762024, 0.9997214674949646
